home,away,homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,homeLargestLead,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency,awayLargestLead
5,2755,79,61,12,28,13,29,0,0,17,0,0,41,1.1,0.7647059,0.7058824,0,1.3,1,0,0,0,11,0.441176,68,30,44.11764740943909,0.571429,57.14285969734192,21,12,13,10,12,7,0,34,18,0.34210527,73.4,1.0762943,58.33333134651184,23,56,41.07142984867096,0.49264705,1.1617647,29,5,29,5,14,0,0,14,0,0,45,0.35,0.35714287,0.35714287,2.3333333,0.25,1,0,0,0,7,0.328125,64,21,32.8125,0.75,75,20,15,16,20,17,4,3,34,12,0.37209302,79,0.7721519,23.52941185235977,17,47,36.17021143436432,0.359375,0.953125,0
5,277,59,65,1,21,7,18,1,0,22,0,0,36,0.8,0.3181818,0.045454547,0,0.46666667,1,0,0,0,12,0.4,60,24,40.00000059604645,0.538462,53.84615659713745,13,7,15,15,21,4,0,30,11,0.41666666,65.2,0.904908,19.0476194024086,20,39,51.28205418586731,0.43333334,0.98333335,11,5,26,7,12,1,0,16,0,0,39,0.42857143,0.4375,0.3125,0,0.5,1,0,0,0,6,0.442308,52,23,44.23076808452606,0.62963,62.962961196899414,27,17,13,14,13,2,0,30,12,0.44827586,63.8,1.0188088,15.384615957736969,21,39,53.84615659713745,0.46153846,1.25,6
5,2400,100,58,3,38,8,23,1,0,17,0,0,54,1.1428572,0.47058824,0.1764706,0,0.5714286,1,0,0,0,16,0.470588,68,32,47.05882370471954,0.827586,82.75862336158752,29,24,16,14,20,12,0,36,17,0.44444445,77.6,1.2886598,60.00000238418579,20,48,41.66666567325592,0.5588235,1.4705882,46,2,24,8,12,2,0,24,0,0,34,0.4117647,0.33333334,0.083333336,7,0.47058824,1,0,0,0,7,0.338462,65,22,33.84615480899811,0.538462,53.84615659713745,13,7,10,17,29,7,1,24,9,0.23255815,78.2,0.741688,24.13793057203293,15,36,41.66666567325592,0.3923077,0.8923077,8
5,2638,75,62,4,29,5,16,0,0,8,0,0,36,1,0.625,0.5,11,0.45454547,1,0,0,0,11,0.5,60,30,50,0.583333,58.33333134651184,12,7,7,11,25,8,1,36,10,0.23333333,69.8,1.0744985,31.999999284744263,22,35,62.85714507102966,0.56666666,1.25,22,4,24,5,13,0,0,13,0,0,32,1.2307693,0.3846154,0.30769232,5.3333335,0.3846154,1,0,0,0,16,0.383333,60,23,38.333332538604736,1,100,7,7,8,13,22,9,3,26,13,0.21621622,70.8,0.8757062,40.909090638160706,14,38,36.84210479259491,0.45833334,1.0333333,3
249,5,63,69,3,20,6,9,0,0,15,0,0,25,1.5,0.4,0.2,0,0.6,1,0,0,0,15,0.48,50,24,47.999998927116394,0.538462,53.84615659713745,13,7,5,10,25,8,0,32,6,0.1923077,60.2,1.0465117,31.999999284744263,16,25,63.999998569488525,0.56,1.26,3,1,26,5,7,0,0,14,0,0,39,1.1111112,0.35714287,0.071428575,10,0.5555556,1,0,0,0,10,0.473684,57,27,47.36842215061188,0.714286,71.42857313156128,14,10,13,9,10,5,1,32,6,0.43333334,59.6,1.1577182,50,22,47,46.80851101875305,0.51754385,1.2105263,11
5,2636,87,59,2,30,9,12,0,0,16,0,0,45,1.7777778,0.5625,0.125,0,1,1,0,0,0,16,0.492308,65,32,49.23076927661896,0.764706,76.47058963775635,17,13,15,9,21,10,0,40,7,0.45454547,65.8,1.3221884,47.61904776096344,22,44,50,0.5692308,1.3384615,31,3,19,4,14,0,0,14,0,0,33,0.6666667,0.2857143,0.21428572,8,0.33333334,1,0,0,0,8,0.349206,63,22,34.92063581943512,0.684211,68.42105388641357,19,13,14,12,15,2,1,34,4,0.34146342,69.6,0.8477012,13.333334028720856,20,48,41.66666567325592,0.36507937,0.93650794,3
242,5,85,80,4,29,5,15,0,0,13,0,0,38,1.0666667,0.3846154,0.30769232,0,0.33333334,1,0,0,0,16,0.5,52,26,50,0.833333,83.33333134651184,30,25,9,15,21,8,0,0,0,0.34615386,70,1.2142857,38.0952388048172,18,31,58.06451439857483,0.5769231,1.6346154,6,6,19,10,21,1,0,22,0,0,27,1.5,0.45454547,0.27272728,0,1,1,0,0,0,15,0.492537,67,33,49.25373196601868,0.666667,66.66666865348816,12,8,8,10,20,6,0,0,0,0.23529412,73.8,1.0840108,30.000001192092896,27,47,57.446807622909546,0.53731346,1.1940298,10
5,2229,84,56,5,29,7,21,0,0,12,0,0,45,0.90909094,0.5833333,0.41666666,10,0.6363636,1,0,0,0,10,0.46875,64,30,46.875,0.764706,76.47058963775635,17,13,16,11,23,11,1,32,8,0.47058824,66.8,1.257485,47.826087474823,19,41,46.341463923454285,0.5546875,1.3125,32,7,20,1,9,0,0,14,0,0,31,0.4,0.071428575,0.5,6,0.06666667,1,0,0,0,6,0.354839,62,22,35.48386991024017,0.857143,85.71428656578064,7,6,11,15,26,6,1,32,5,0.275,69.8,0.8022922,23.076923191547394,16,36,44.44444477558136,0.4032258,0.9032258,11
2348,5,76,83,2,23,10,22,0,0,14,0,0,30,0.7777778,0.71428573,0.14285715,14,0.5555556,1,0,0,0,14,0.461538,52,24,46.15384638309479,0.6,60.00000238418579,30,18,7,18,25,10,1,22,16,0.25,76,1,40.00000059604645,14,27,51.851850748062134,0.5576923,1.4615384,3,2,27,11,25,1,0,23,0,0,36,0.5,0.47826087,0.08695652,0,0.6111111,1,0,0,0,9,0.454545,55,25,45.45454680919647,0.875,87.5,24,21,9,18,24,12,0,12,11,0.3,73.6,1.1277174,50,13,31,41.93548262119293,0.56363636,1.5090909,15
5,2226,76,65,7,29,7,15,1,0,12,0,0,40,1.6,0.5833333,0.5833333,0,1.4,1,0,0,0,8,0.430769,65,28,43.07692348957062,0.714286,71.42857313156128,21,15,11,5,15,5,0,32,12,0.2972973,67.4,1.1275964,33.33333432674408,23,50,46.00000083446503,0.46923077,1.1692308,11,7,32,2,4,0,0,17,0,0,40,0.7692308,0.11764706,0.4117647,5,0.15384616,1,0,0,0,10,0.383333,60,23,38.333332538604736,0.916667,91.66666865348816,12,11,8,13,24,8,2,28,9,0.21621622,71.8,0.90529245,33.33333432674408,15,36,41.66666567325592,0.45,1.0833334,7
98,5,65,68,7,27,3,8,0,0,8,0,0,35,0.73333335,0.375,0.875,0,0.2,1,0,0,0,11,0.431034,58,25,43.10344755649567,0.647059,64.70588445663452,17,11,8,15,17,4,0,42,15,0.24242425,71.8,0.90529245,23.52941185235977,21,41,51.21951103210449,0.46551725,1.1206896,1,4,28,8,9,1,0,17,0,0,36,1.1818181,0.47058824,0.23529412,6.5,0.72727275,1,0,0,0,13,0.428571,63,27,42.85714328289032,0.777778,77.77777910232544,9,7,8,11,17,7,2,30,8,0.22222222,71.6,0.9497207,41.17647111415863,20,46,43.478259444236755,0.48412699,1.0793651,11
276,5,84,81,2,27,3,8,1,0,16,0,0,38,1,0.1875,0.125,0,0.16666667,1,0,0,0,18,0.548387,62,34,54.83871102333069,0.8,80.0000011920929,10,8,11,18,24,8,0,40,4,0.39285713,73,1.150685,33.33333432674408,26,38,68.42105388641357,0.61290324,1.3548387,13,3,19,12,26,0,0,12,0,0,32,1.2,1,0.25,0,1.2,1,0,0,0,12,0.42029,69,29,42.02898442745209,0.944444,94.44444179534912,18,17,13,10,27,6,0,36,10,0.325,73.2,1.1065574,22.22222238779068,23,42,54.76190447807312,0.46376812,1.173913,3
5,2393,97,75,6,26,11,25,0,0,15,0,0,37,1.0909091,0.73333335,0.4,0,1,1,0,0,0,12,0.545455,66,36,54.54545617103577,0.789474,78.94737124443054,19,15,11,11,23,10,0,46,27,0.36666667,73.6,1.3179348,43.478259444236755,26,43,60.4651153087616,0.6212121,1.469697,22,4,22,6,16,1,0,17,0,0,32,0.7058824,0.3529412,0.23529412,12,0.3529412,1,0,0,0,12,0.442623,61,27,44.262295961380005,0.6,60.00000238418579,10,6,10,17,32,15,1,22,8,0.29411766,73,1.0273973,46.875,12,29,41.37931168079376,0.56557375,1.2295082,8
5,2572,84,63,1,28,8,9,0,0,14,0,0,40,3.2,0.5714286,0.071428575,0,1.6,1,0,0,0,16,0.461538,65,30,46.15384638309479,0.842105,84.21052694320679,19,16,12,5,26,8,0,38,11,0.34285715,65.6,1.2804878,30.769231915473938,22,39,56.41025900840759,0.52307695,1.2923077,24,1,24,2,6,0,0,15,0,0,34,0.7777778,0.13333334,0.06666667,0,0.22222222,1,0,0,0,7,0.355932,59,21,35.593220591545105,0.944444,94.44444179534912,18,17,10,9,17,4,0,18,12,0.2631579,65.2,0.9662577,23.52941185235977,17,42,40.47619104385376,0.3898305,1.0677966,2
295,5,81,72,4,26,7,18,0,0,19,0,0,33,1.7142857,0.36842105,0.21052632,0,1,1,0,0,0,12,0.509804,51,26,50.98039507865906,0.714286,71.42857313156128,35,25,7,7,14,4,0,32,9,0.28,65,1.2461538,28.57142984867096,22,37,59.45945978164673,0.54901963,1.5882353,16,4,23,4,11,1,0,23,0,0,33,1,0.17391305,0.17391305,11,0.36363637,1,0,0,0,11,0.410714,56,23,41.07142984867096,0.846154,84.61538553237915,26,22,10,11,19,4,1,30,12,0.3030303,68.4,1.0526315,21.052631735801697,19,37,51.35135054588318,0.44642857,1.2857143,7
2724,6,64,58,5,28,6,12,0,0,12,0,0,39,1.0833334,0.5,0.41666666,0,0.5,1,0,0,0,13,0.372881,59,22,37.288135290145874,0.75,75,16,12,11,12,26,8,0,28,4,0.2972973,66.4,0.9638554,30.769231915473938,14,33,42.424243688583374,0.44067797,1.0847458,7,6,29,3,13,0,0,15,0,0,34,0.64285713,0.2,0.4,9,0.21428572,1,0,0,0,9,0.444444,54,24,44.44444477558136,0.583333,58.33333134651184,12,7,5,14,16,3,1,38,6,0.16666667,68.8,0.84302324,18.75,21,38,55.263155698776245,0.4722222,1.074074,6
6,2920,78,45,2,27,10,30,0,0,15,0,0,49,6,0.6666667,0.13333334,0,5,1,0,0,0,12,0.391892,74,29,39.18918967247009,0.666667,66.66666865348816,24,16,22,2,18,4,0,46,6,0.4888889,63.6,1.2264152,22.22222238779068,25,56,44.64285671710968,0.4189189,1.054054,37,5,26,2,0,0,0,17,0,0,32,0.35,0.11764706,0.29411766,3.5,0.1,1,0,0,0,7,0.377778,45,17,37.77777850627899,0.384615,38.46153914928436,13,5,6,20,20,6,2,18,0,0.21428572,66.2,0.6797583,30.000001192092896,11,25,43.99999976158142,0.44444445,1,2
333,6,73,68,9,28,12,20,0,0,18,0,0,39,0.59090906,0.6666667,0.5,0,0.54545456,1,0,0,0,13,0.442623,61,27,44.262295961380005,0.631579,63.15789222717285,19,12,11,22,27,7,0,36,5,0.32352942,79.6,0.91708547,25.925925374031067,20,34,58.82353186607361,0.5,1.1967213,8,2,27,10,18,2,0,21,0,0,40,0.3809524,0.47619048,0.0952381,0,0.47619048,1,0,0,0,8,0.384615,65,25,38.46153914928436,0.6875,68.75,16,11,13,21,25,7,0,34,4,0.325,79.4,0.85642314,28.00000011920929,18,40,44.999998807907104,0.43846154,1.0461539,5
6,2590,102,41,8,37,11,29,0,0,17,0,0,58,1.6666666,0.64705884,0.47058824,0,1.2222222,1,0,0,0,15,0.474359,78,37,47.43589758872986,0.655172,65.51724076271057,29,19,21,9,29,9,0,50,23,0.5121951,77.6,1.314433,31.034481525421143,28,49,57.14285969734192,0.53205127,1.3076923,63,2,25,2,4,0,0,21,0,0,38,0.0952381,0.0952381,0.0952381,2,0.0952381,1,0,0,0,2,0.258065,62,16,25.806450843811035,0.529412,52.941179275512695,17,9,13,21,15,0,1,22,9,0.2826087,77.8,0.52699226,0,16,47,34.04255211353302,0.2580645,0.66129035,0
6,2730,96,53,6,28,10,24,0,0,11,0,0,42,1.3333334,0.90909094,0.54545456,0,0.8333333,1,0,0,0,16,0.559322,59,33,55.93220591545105,0.703704,70.37037014961243,27,19,14,12,28,11,0,38,6,0.53846157,67.8,1.4159292,39.28571343421936,22,31,70.96773982048035,0.65254235,1.6271186,43,1,19,6,9,0,0,18,0,0,32,0.5,0.33333334,0.055555556,9,0.33333334,1,0,0,0,9,0.344262,61,21,34.42623019218445,0.833333,83.33333134651184,6,5,13,18,21,6,1,26,2,0.325,69.4,0.76368874,28.57142984867096,15,40,37.5,0.39344263,0.86885244,0
6,2837,69,66,5,25,8,21,0,0,12,0,0,34,0.6875,0.6666667,0.41666666,0,0.5,1,0,0,0,11,0.428571,56,24,42.85714328289032,0.636364,63.63636255264282,22,14,9,16,26,7,0,34,5,0.28125,71.8,0.96100277,26.923078298568726,17,30,56.66666626930237,0.49107143,1.2321428,6,1,27,7,12,0,0,21,0,0,34,0.68421054,0.33333334,0.04761905,13,0.36842105,1,0,0,0,13,0.407407,54,22,40.74074029922485,0.846154,84.61538553237915,13,11,7,19,34,11,1,20,5,0.21875,72.2,0.91412747,32.35294222831726,11,20,55.000001192092896,0.5092593,1.2222222,15
6,62,72,69,4,21,12,10,0,0,22,0,0,24,0.6,0.54545456,0.18181819,0,1.2,1,0,0,0,6,0.509091,55,28,50.90909004211426,0.785714,78.57142686843872,14,11,3,10,15,5,0,44,11,0.11111111,67.6,1.0650887,33.33333432674408,23,40,57.499998807907104,0.55454546,1.3090909,7,0,25,1,7,0,0,17,0,0,33,0.9,0.05882353,0,9,0.05,1,0,0,0,18,0.489362,47,23,48.93617033958435,0.6,60.00000238418579,20,12,8,20,26,11,2,20,5,0.33333334,69,1,42.307692766189575,12,21,57.14285969734192,0.60638297,1.468085,9
301,6,67,68,3,29,5,5,0,0,11,0,0,37,0.8,0.45454547,0.27272728,6,0.33333334,1,0,0,0,12,0.473684,57,27,47.36842215061188,0.777778,77.77777910232544,9,7,8,15,14,6,2,28,8,0.26666668,69.6,0.9626437,42.85714328289032,21,43,48.83720874786377,0.5263158,1.1754386,10,0,19,5,10,0,0,15,0,0,26,1.2222222,0.33333334,0,0,0.5555556,1,0,0,0,11,0.426471,68,29,42.64705777168274,0.6,60.00000238418579,5,3,7,9,16,7,0,34,6,0.17948718,72,0.9444444,43.75,22,52,42.307692766189575,0.4779412,1,6
6,2572,85,55,6,26,8,27,0,0,15,0,0,34,1.1666666,0.53333336,0.4,14,0.6666667,1,0,0,0,14,0.566667,60,34,56.66666626930237,0.571429,57.14285969734192,14,8,8,12,21,9,1,48,18,0.30769232,70.6,1.203966,42.85714328289032,25,39,64.10256624221802,0.64166665,1.4166666,39,4,21,5,12,0,0,14,0,0,31,0.75,0.35714287,0.2857143,0,0.3125,1,0,0,0,12,0.381818,55,21,38.18181753158569,0.611111,61.11111044883728,18,11,10,16,12,2,0,30,4,0.29411766,68.2,0.8064517,16.66666716337204,19,43,44.186046719551086,0.4,1,0
2627,6,65,52,1,27,5,16,0,0,16,0,0,36,1.4,0.3125,0.0625,4.6666665,0.5,1,0,0,0,14,0.425926,54,23,42.592594027519226,0.764706,76.47058963775635,17,13,9,10,15,6,3,20,5,0.29032257,64.8,1.0030863,40.00000059604645,17,39,43.589743971824646,0.4814815,1.2037038,12,6,24,4,9,0,0,22,0,0,30,0.33333334,0.18181819,0.27272728,0,0.26666668,1,0,0,0,5,0.416667,48,20,41.66666567325592,0.454545,45.45454680919647,11,5,6,15,20,7,0,24,14,0.21428572,61.4,0.8469055,34.99999940395355,13,28,46.42857015132904,0.48958334,1.0833334,6
55,6,64,74,1,18,4,15,0,0,19,0,0,27,0.8666667,0.21052632,0.05263158,6.5,0.26666668,1,0,0,0,13,0.410714,56,23,41.07142984867096,0.692308,69.2307710647583,13,9,9,15,25,9,2,28,6,0.27272728,69.2,0.92485553,36.000001430511475,14,31,45.16128897666931,0.49107143,1.1428572,4,3,26,7,25,0,0,16,0,0,34,0.5,0.4375,0.1875,8,0.4375,1,0,0,0,8,0.519231,52,27,51.923078298568726,0.894737,89.47368264198303,19,17,8,16,13,3,1,38,8,0.32,68.6,1.0787172,23.076923191547394,24,39,61.538463830947876,0.5480769,1.4230769,11
6,2627,69,62,10,28,5,18,0,0,19,0,0,40,0.4090909,0.2631579,0.5263158,0,0.22727273,1,0,0,0,9,0.4375,48,21,43.75,0.689655,68.96551847457886,29,20,12,22,20,7,0,24,14,0.44444445,69.6,0.9913793,34.99999940395355,14,28,50,0.5104167,1.4375,10,3,18,12,27,0,0,24,0,0,23,0.53333336,0.5,0.125,0,0.8,1,0,0,0,8,0.454545,55,25,45.45454680919647,0.666667,66.66666865348816,12,8,5,15,17,4,0,34,4,0.16666667,69.8,0.88825214,23.52941185235977,21,38,55.263155698776245,0.4909091,1.1272727,7
6,2565,84,69,9,23,8,26,1,0,18,0,0,36,0.9285714,0.44444445,0.5,4.3333335,0.5714286,1,0,0,0,13,0.507937,63,32,50.79365372657776,0.652174,65.21739363670349,23,15,13,14,18,5,3,52,8,0.41935483,76.2,1.1023623,27.77777910232544,27,45,60.00000238418579,0.54761904,1.3333334,23,3,21,6,13,0,0,23,0,0,30,0.6666667,0.26086956,0.13043478,0,0.2857143,1,0,0,0,14,0.471698,53,25,47.16981053352356,0.65,64.99999761581421,20,13,9,21,15,6,0,36,7,0.32142857,73,0.94520545,40.00000059604645,19,38,50,0.5283019,1.3018868,0
250,6,89,87,5,25,5,14,0,0,24,0,0,40,0.88235295,0.20833333,0.20833333,15,0.29411766,1,0,0,0,15,0.540984,61,33,54.09836173057556,0.75,75,24,18,15,17,15,5,1,44,13,0.53571427,73.6,1.2092391,33.33333432674408,28,46,60.86956262588501,0.58196723,1.4590164,10,5,15,8,22,0,0,20,0,0,28,1.4545455,0.4,0.25,0,0.72727275,1,0,0,0,16,0.462687,67,31,46.268656849861145,0.782609,78.2608687877655,23,18,13,11,21,7,0,42,16,0.3611111,74.2,1.1725068,33.33333432674408,24,46,52.173912525177,0.51492536,1.2985075,5
6,2026,64,72,9,27,2,10,0,0,15,0,0,38,1.1,0.13333334,0.6,0,0.2,1,0,0,0,11,0.409091,66,27,40.909090638160706,0.5,50,6,3,11,10,24,7,0,34,3,0.2820513,67.4,0.94955486,29.16666567325592,20,42,47.61904776096344,0.46212122,0.969697,1,0,28,5,14,0,0,9,0,0,37,1.7,0.5555556,0,8.5,0.5,1,0,0,0,17,0.45,60,27,44.999998807907104,0.785714,78.57142686843872,14,11,9,10,21,7,2,36,12,0.27272728,68.6,1.0495627,33.33333432674408,20,39,51.28205418586731,0.5083333,1.2,19
6,2247,74,65,5,32,3,0,0,0,16,0,0,41,0.7368421,0.1875,0.3125,0,0.15789473,1,0,0,0,14,0.481481,54,26,48.148149251937866,0.777778,77.77777910232544,18,14,9,19,22,8,0,0,0,0.32142857,71.2,1.0393258,36.36363744735718,18,32,56.25,0.5555556,1.3703704,11,3,19,6,0,0,0,16,0,0,27,0.9166667,0.375,0.1875,0,0.5,1,0,0,0,11,0.383333,60,23,38.333332538604736,0.684211,68.42105388641357,19,13,8,12,19,6,0,0,0,0.21621622,71.6,0.90782124,31.578946113586426,17,41,41.46341383457184,0.43333334,1.0833334,8
6,290,73,67,5,30,2,11,1,0,17,0,0,37,0.9166667,0.11764706,0.29411766,5.5,0.16666667,1,0,0,0,11,0.470588,51,24,47.05882370471954,0.692308,69.2307710647583,26,18,7,12,17,7,2,0,0,0.25925925,68.4,1.0672514,41.17647111415863,17,34,50,0.5392157,1.4313725,13,2,24,5,10,1,0,22,0,0,39,1.2222222,0.22727273,0.09090909,0,0.5555556,1,0,0,0,11,0.349206,63,22,34.92063581943512,0.652174,65.21739363670349,23,15,15,9,26,8,0,0,0,0.36585367,66.2,1.0120846,30.769231915473938,14,37,37.837839126586914,0.41269842,1.0634921,3
309,6,70,77,2,26,4,13,0,0,16,0,0,42,0.6666667,0.25,0.125,0,0.26666668,1,0,0,0,10,0.396552,58,23,39.65517282485962,0.782609,78.2608687877655,23,18,16,15,22,6,0,30,5,0.45714286,66.2,1.0574019,27.272728085517883,17,36,47.22222089767456,0.44827586,1.2068965,11,5,21,6,19,0,0,21,0,0,27,2.25,0.2857143,0.23809524,0,0.75,1,0,0,0,18,0.482759,58,28,48.27586114406586,0.8125,81.25,16,13,6,8,19,8,0,34,15,0.2,66.4,1.1596385,42.105263471603394,20,39,51.28205418586731,0.55172414,1.3275862,16
2433,6,56,68,2,22,1,7,0,0,12,0,0,36,0.8333333,0.083333336,0.16666667,0,0.055555556,1,0,0,0,15,0.428571,49,21,42.85714328289032,0.7,69.9999988079071,10,7,14,18,21,7,0,18,0,0.5,57,0.98245615,33.33333432674408,14,28,50,0.5,1.1428572,11,4,14,14,27,0,0,11,0,0,24,2.6666667,1.2727273,0.36363637,0,2.3333333,1,0,0,0,16,0.45614,57,26,45.614033937454224,0.727273,72.72727489471436,11,8,10,6,24,8,0,34,17,0.32258064,57.4,1.1846689,33.33333432674408,18,33,54.54545617103577,0.5263158,1.1929824,14
6,2653,82,63,9,25,6,19,0,0,18,0,0,31,0.8666667,0.33333334,0.5,13,0.4,1,0,0,0,13,0.519231,52,27,51.923078298568726,0.807692,80.7692289352417,26,21,6,15,23,7,1,0,0,0.24,72.4,1.1325966,30.434781312942505,20,29,68.96551847457886,0.58653843,1.5769231,21,3,23,6,14,0,0,19,0,0,39,0.68421054,0.31578946,0.15789473,13,0.31578946,1,0,0,0,13,0.338983,59,20,33.898305892944336,0.85,85.00000238418579,20,17,16,19,24,6,1,0,0,0.41025642,71,0.8873239,25,14,35,40.00000059604645,0.3898305,1.0677966,5
2653,6,77,68,0,27,9,16,0,0,27,0,0,44,1.0714285,0.33333334,0,0,0.64285713,1,0,0,0,15,0.403509,57,23,40.35087823867798,0.766667,76.66666507720947,30,23,17,14,29,8,0,26,15,0.5,66,1.1666666,27.586206793785095,15,28,53.57142686843872,0.47368422,1.3508772,20,2,20,9,11,1,0,25,0,0,28,0.6923077,0.36,0.08,0,0.6923077,1,0,0,0,9,0.4,50,20,40.00000059604645,0.6875,68.75,32,22,8,13,14,6,0,24,16,0.26666668,67.8,1.0029498,42.85714328289032,14,36,38.88888955116272,0.46,1.36,4
290,6,58,57,1,23,5,14,0,0,18,0,0,34,0.75,0.2777778,0.055555556,12,0.3125,1,0,0,0,12,0.45098,51,23,45.098039507865906,0.461538,46.15384638309479,13,6,11,16,22,6,1,30,2,0.39285713,62.2,0.93247586,27.272728085517883,17,29,58.62069129943848,0.50980395,1.137255,15,4,21,10,14,0,0,14,0,0,31,0.35714287,0.71428573,0.2857143,2.5,0.71428573,1,0,0,0,5,0.403846,52,21,40.38461446762085,0.6875,68.75,16,11,10,14,17,4,2,28,2,0.32258064,64.4,0.88509315,23.52941185235977,17,35,48.571428656578064,0.44230768,1.0961539,1
2247,6,69,62,0,25,7,17,0,0,20,0,0,35,0.9230769,0.35,0,12,0.53846157,1,0,0,0,12,0.363636,55,20,36.36363744735718,0.857143,85.71428656578064,28,24,10,13,21,5,1,22,6,0.2857143,70.2,0.98290604,23.80952388048172,15,34,44.11764740943909,0.4090909,1.2545455,23,5,23,7,9,0,0,25,0,0,30,0.64285713,0.28,0.2,0,0.5,1,0,0,0,9,0.403846,52,21,40.38461446762085,0.761905,76.1904776096344,21,16,7,14,20,4,0,24,15,0.22580644,67.4,0.9198813,20.000000298023224,17,32,53.125,0.44230768,1.1923077,0
8,2382,74,61,2,24,12,21,0,0,6,0,0,35,0.8666667,2,0.33333334,0,0.8,1,0,0,0,13,0.472727,55,26,47.27272689342499,0.727273,72.72727489471436,22,16,11,15,21,6,0,36,14,0.37931034,67.8,1.0914453,28.57142984867096,20,34,58.82353186607361,0.5272727,1.3454546,15,2,18,7,10,0,0,16,0,0,22,0.9444444,0.4375,0.125,17,0.3888889,1,0,0,0,17,0.45098,51,23,45.098039507865906,0.333333,33.33333432674408,6,2,4,18,31,13,1,8,0,0.14285715,68.4,0.89181286,41.93548262119293,10,20,50,0.57843137,1.1960784,10
2306,8,64,72,3,29,7,0,1,0,25,0,0,41,0.46666667,0.28,0.12,7,0.46666667,1,0,0,0,7,0.372881,59,22,37.288135290145874,0.73913,73.9130437374115,23,17,12,15,22,3,1,0,0,0.3243243,72.2,0.8864266,13.636364042758942,19,37,51.35135054588318,0.3983051,1.0847458,0,3,28,7,0,0,0,20,0,0,41,0.75,0.35,0.15,0,0.5833333,1,0,0,0,9,0.362069,58,21,36.20689511299133,0.794118,79.41176295280457,34,27,13,12,22,3,0,0,0,0.35135135,70.6,1.0198301,13.636364042758942,18,36,50,0.38793105,1.2413793,18
8,2460,93,80,6,32,7,20,0,0,14,0,0,39,4.2,0.5,0.42857143,0,1.4,1,0,0,0,21,0.507246,69,35,50.724637508392334,0.764706,76.47058963775635,17,13,7,5,24,10,0,42,20,0.20588236,73.8,1.2601626,41.66666567325592,25,45,55.55555820465088,0.5797101,1.3478261,13,2,29,3,8,1,0,14,0,0,38,1.4166666,0.21428572,0.14285715,0,0.25,1,0,0,0,17,0.402985,67,27,40.29850661754608,0.692308,69.2307710647583,13,9,9,12,37,17,0,16,12,0.225,75.2,1.0638298,45.945945382118225,10,30,33.33333432674408,0.5298507,1.1940298,6
8,2241,86,69,5,27,6,15,0,0,17,0,0,39,2.5555556,0.3529412,0.29411766,0,0.6666667,1,0,0,0,23,0.470588,68,32,47.05882370471954,0.6,60.00000238418579,15,9,12,9,27,13,0,34,12,0.33333334,71,1.2112676,48.148149251937866,19,41,46.341463923454285,0.5661765,1.2647059,31,2,24,4,8,0,0,18,0,0,29,1.1333333,0.22222222,0.11111111,0,0.26666668,1,0,0,0,17,0.45283,53,24,45.28301954269409,0.727273,72.72727489471436,11,8,5,15,31,13,0,20,3,0.1724138,67.4,1.0237389,41.93548262119293,11,22,50,0.5754717,1.3018868,6
