id,home,away
401370896,2681,2598
401370887,2598,2803
401370888,2598,2771
401370889,2598,116
401365219,2599,2612
401370967,2599,2885
401365799,2670,2603
401371195,2608,2640
401392307,2608,2616
401371211,2608,2623
401365199,2670,2612
401365230,2681,2612
401365244,2612,112358
401365286,2612,428
401365293,2619,2612
401398431,2612,39
401385131,2617,108817
401387370,2617,2371
401386791,2617,124946
401386090,2617,2728
401371462,2627,2617
401371501,2856,2617
401371504,2617,3084
401371511,2617,3101
401370989,2619,2681
401370991,2619,2803
401370994,2619,3149
401369680,2885,2619
401372331,2623,2865
401367360,2674,2623
401371952,2724,2627
401378842,2627,2491
401378843,2627,2937
401378844,2627,2904
401371448,3101,2627
401371453,3084,2627
401371480,2627,2856
401372267,2628,2755
401372268,2628,2640
401368409,2641,2628
401368414,2628,66
401371892,2633,2630
401385593,2653,2630
401373287,2630,3117
401384751,2630,124809
401383794,2710,2630
401373289,2634,2630
401373290,2630,2635
401371894,2633,2635
401371897,2633,2641
401371899,2633,2908
401381709,2634,2225
401381712,2634,111921
401373470,2634,2635
401399068,2634,2635
401373464,2635,3083
401373467,2717,2635
401373469,2635,2410
401373468,2635,2653
401373042,2750,2635
401373268,2635,2057
401372843,2636,386
401371703,2636,2837
401372844,2636,2610
401372846,2636,3158
401399150,2636,2937
401372840,2638,2636
401372841,2636,2638
401372833,2638,2703
401372835,2638,3141
401372740,2638,276
401373160,2755,2640
401373168,2640,2755
401380980,2640,2582
401376584,2029,2640
401372314,2641,2755
401371562,2916,2641
401373794,2643,3117
401373793,2643,571
401373797,2643,2592
401365507,2717,2643
401365522,2643,2678
401365527,2747,2643
401365537,2643,2717
401365560,2430,2643
401364990,2674,2649
401365039,2649,3250
401376653,2649,2655
401365081,2649,2711
401373827,2653,3117
401373828,2653,2892
401386569,2653,2027
401376659,2655,2674
401373158,2655,2755
401377713,2724,2655
401377737,2655,2724
401377756,2655,218
401371971,2670,2681
401372352,2674,2652
401365050,2711,2674
401372353,2674,3107
401372243,2674,2729
401367394,2287,2674
401373804,2678,123313
401373805,2678,108860
401373806,2678,109636
401365501,2747,2678
401365552,2678,2717
401370965,2681,2885
401374289,2681,107554
401370892,2681,2803
401370841,112358,2681
401370897,2681,112358
401370898,2681,116
401370899,2681,2771
401370852,2771,2681
401372632,2692,112694
401377030,2692,2739
401371392,3101,2692
401372635,2692,554
401383791,2710,2295
401383790,2710,510
401365648,2900,2710
401365684,2710,2900
401410916,2710,140
401365012,2711,129
401365034,2711,2870
401364998,2711,2812
401365066,2711,486
401373809,2717,2684
401373005,2908,2717
401365526,2717,2747
401386492,2729,124942
401365461,2729,232
401386430,2737,124942
401370158,3117,2737
401386796,2737,124947
401370737,2908,2737
401370761,2737,2515
401372248,2739,401
401368230,2739,2754
401368240,2750,2739
401368286,2754,2739
401368308,2870,2739
401368313,2739,2750
401368318,2739,94
401373850,2747,3243
401373851,2747,2215
401373046,2750,437
401368223,2870,2750
401368273,2754,2750
401368297,2750,2870
401372488,2751,536
401371418,2751,3084
401373584,2550,2752
401371757,2754,2900
401373045,2754,2849
401398970,2754,190
401368251,2754,2870
401368285,2870,2754
401373156,2755,2299
401373157,2916,2755
401373155,2755,2347
401382730,2771,108842
401370962,2885,2771
401370848,2771,112358
401370811,2803,2771
401370851,2771,2803
401385986,2803,524
401370812,2803,112358
401371356,2856,22
401371393,2856,3096
401397837,2856,2318
401371472,2856,3101
401371478,2856,3084
401373034,2870,2189
401406555,2870,2391
401370969,2885,66786
401369687,2885,42
401371760,2900,509
401371763,2900,2462
401374303,2900,121894
401365690,140,2900
401373000,2908,2592
401393912,2908,124947
401373008,2908,3242
401370760,2344,2908
401370767,2908,2427
401373856,2916,2153
401373859,2916,3158
401373862,2916,386
401398950,2916,2937
401386231,2934,2144
401385448,2934,109670
401373707,299,2934
401373732,302,2934
401373730,27,2934
401371362,3084,109597
401371563,3084,123391
401371429,3084,3246
401371465,3084,3101
401371522,3084,166
401371399,3101,3246
401386715,3101,3246
401371408,3101,3249
401371426,3101,112679
401372545,112358,2383
401370843,112358,2597
401370844,112358,2803
