homePoints,awayPoints,homeBlocks,homeDefensiveRebounds,homeSteals,homeTurnoverPoints,homeDisqualifications,homeFlagrantFouls,homeFouls,homeEjections,homeTechnicalFouls,homeRebounds,homeAssistTurnoverRatio,homeStealFoulRatio,homeBlockFoulRatio,homeTeamAssistTurnoverRatio,homeStealTurnoverRatio,homeGamesPlayed,homeGamesStarted,homeDoubleDouble,homeTripleDouble,homeAssists,homeFieldGoals,homeFieldGoalsAttempted,homeFieldGoalsMade,homeFieldGoalPct,homeFreeThrows,homeFreeThrowPct,homeFreeThrowsAttempted,homeFreeThrowsMade,homeOffensiveRebounds,homeTurnovers,homeThreePointFieldGoalsAttempted,homeThreePointFieldGoalsMade,homeTeamTurnovers,homePointsInPaint,homeFastBreakPoints,homeOffensiveReboundPct,homeEstimatedPossessions,homePointsPerEstimatedPossessions,homeThreePointFieldGoalPct,homeTwoPointFieldGoalsMade,homeTwoPointFieldGoalsAttempted,homeTwoPointFieldGoalPct,homeShootingEfficiency,homeScoringEfficiency,awayBlocks,awayDefensiveRebounds,awaySteals,awayTurnoverPoints,awayDisqualifications,awayFlagrantFouls,awayFouls,awayEjections,awayTechnicalFouls,awayRebounds,awayAssistTurnoverRatio,awayStealFoulRatio,awayBlockFoulRatio,awayTeamAssistTurnoverRatio,awayStealTurnoverRatio,awayGamesPlayed,awayGamesStarted,awayDoubleDouble,awayTripleDouble,awayAssists,awayFieldGoals,awayFieldGoalsAttempted,awayFieldGoalsMade,awayFieldGoalPct,awayFreeThrows,awayFreeThrowPct,awayFreeThrowsAttempted,awayFreeThrowsMade,awayOffensiveRebounds,awayTurnovers,awayThreePointFieldGoalsAttempted,awayThreePointFieldGoalsMade,awayTeamTurnovers,awayPointsInPaint,awayFastBreakPoints,awayOffensiveReboundPct,awayEstimatedPossessions,awayPointsPerEstimatedPossessions,awayThreePointFieldGoalPct,awayTwoPointFieldGoalsMade,awayTwoPointFieldGoalsAttempted,awayTwoPointFieldGoalPct,awayShootingEfficiency,awayScoringEfficiency
76,65,7,29,7,15,1,0,12,0,0,40,1.6,0.5833333,0.5833333,0,1.4,1,0,0,0,8,0.430769,65,28,43.07692348957062,0.714286,71.42857313156128,21,15,11,5,15,5,0,32,12,0.2972973,67.4,1.1275964,33.33333432674408,23,50,46.00000083446503,0.46923077,1.1692308,7,32,2,4,0,0,17,0,0,40,0.7692308,0.11764706,0.4117647,5,0.15384616,1,0,0,0,10,0.383333,60,23,38.333332538604736,0.916667,91.66666865348816,12,11,8,13,24,8,2,28,9,0.21621622,71.8,0.90529245,33.33333432674408,15,36,41.66666567325592,0.45,1.0833334
65,68,7,27,3,8,0,0,8,0,0,35,0.73333335,0.375,0.875,0,0.2,1,0,0,0,11,0.431034,58,25,43.10344755649567,0.647059,64.70588445663452,17,11,8,15,17,4,0,42,15,0.24242425,71.8,0.90529245,23.52941185235977,21,41,51.21951103210449,0.46551725,1.1206896,4,28,8,9,1,0,17,0,0,36,1.1818181,0.47058824,0.23529412,6.5,0.72727275,1,0,0,0,13,0.428571,63,27,42.85714328289032,0.777778,77.77777910232544,9,7,8,11,17,7,2,30,8,0.22222222,71.6,0.9497207,41.17647111415863,20,46,43.478259444236755,0.48412699,1.0793651
84,81,2,27,3,8,1,0,16,0,0,38,1,0.1875,0.125,0,0.16666667,1,0,0,0,18,0.548387,62,34,54.83871102333069,0.8,80.0000011920929,10,8,11,18,24,8,0,40,4,0.39285713,73,1.150685,33.33333432674408,26,38,68.42105388641357,0.61290324,1.3548387,3,19,12,26,0,0,12,0,0,32,1.2,1,0.25,0,1.2,1,0,0,0,12,0.42029,69,29,42.02898442745209,0.944444,94.44444179534912,18,17,13,10,27,6,0,36,10,0.325,73.2,1.1065574,22.22222238779068,23,42,54.76190447807312,0.46376812,1.173913
97,75,6,26,11,25,0,0,15,0,0,37,1.0909091,0.73333335,0.4,0,1,1,0,0,0,12,0.545455,66,36,54.54545617103577,0.789474,78.94737124443054,19,15,11,11,23,10,0,46,27,0.36666667,73.6,1.3179348,43.478259444236755,26,43,60.4651153087616,0.6212121,1.469697,4,22,6,16,1,0,17,0,0,32,0.7058824,0.3529412,0.23529412,12,0.3529412,1,0,0,0,12,0.442623,61,27,44.262295961380005,0.6,60.00000238418579,10,6,10,17,32,15,1,22,8,0.29411766,73,1.0273973,46.875,12,29,41.37931168079376,0.56557375,1.2295082
84,63,1,28,8,9,0,0,14,0,0,40,3.2,0.5714286,0.071428575,0,1.6,1,0,0,0,16,0.461538,65,30,46.15384638309479,0.842105,84.21052694320679,19,16,12,5,26,8,0,38,11,0.34285715,65.6,1.2804878,30.769231915473938,22,39,56.41025900840759,0.52307695,1.2923077,1,24,2,6,0,0,15,0,0,34,0.7777778,0.13333334,0.06666667,0,0.22222222,1,0,0,0,7,0.355932,59,21,35.593220591545105,0.944444,94.44444179534912,18,17,10,9,17,4,0,18,12,0.2631579,65.2,0.9662577,23.52941185235977,17,42,40.47619104385376,0.3898305,1.0677966
81,72,4,26,7,18,0,0,19,0,0,33,1.7142857,0.36842105,0.21052632,0,1,1,0,0,0,12,0.509804,51,26,50.98039507865906,0.714286,71.42857313156128,35,25,7,7,14,4,0,32,9,0.28,65,1.2461538,28.57142984867096,22,37,59.45945978164673,0.54901963,1.5882353,4,23,4,11,1,0,23,0,0,33,1,0.17391305,0.17391305,11,0.36363637,1,0,0,0,11,0.410714,56,23,41.07142984867096,0.846154,84.61538553237915,26,22,10,11,19,4,1,30,12,0.3030303,68.4,1.0526315,21.052631735801697,19,37,51.35135054588318,0.44642857,1.2857143
64,58,5,28,6,12,0,0,12,0,0,39,1.0833334,0.5,0.41666666,0,0.5,1,0,0,0,13,0.372881,59,22,37.288135290145874,0.75,75,16,12,11,12,26,8,0,28,4,0.2972973,66.4,0.9638554,30.769231915473938,14,33,42.424243688583374,0.44067797,1.0847458,6,29,3,13,0,0,15,0,0,34,0.64285713,0.2,0.4,9,0.21428572,1,0,0,0,9,0.444444,54,24,44.44444477558136,0.583333,58.33333134651184,12,7,5,14,16,3,1,38,6,0.16666667,68.8,0.84302324,18.75,21,38,55.263155698776245,0.4722222,1.074074
78,45,2,27,10,30,0,0,15,0,0,49,6,0.6666667,0.13333334,0,5,1,0,0,0,12,0.391892,74,29,39.18918967247009,0.666667,66.66666865348816,24,16,22,2,18,4,0,46,6,0.4888889,63.6,1.2264152,22.22222238779068,25,56,44.64285671710968,0.4189189,1.054054,5,26,2,0,0,0,17,0,0,32,0.35,0.11764706,0.29411766,3.5,0.1,1,0,0,0,7,0.377778,45,17,37.77777850627899,0.384615,38.46153914928436,13,5,6,20,20,6,2,18,0,0.21428572,66.2,0.6797583,30.000001192092896,11,25,43.99999976158142,0.44444445,1
73,68,9,28,12,20,0,0,18,0,0,39,0.59090906,0.6666667,0.5,0,0.54545456,1,0,0,0,13,0.442623,61,27,44.262295961380005,0.631579,63.15789222717285,19,12,11,22,27,7,0,36,5,0.32352942,79.6,0.91708547,25.925925374031067,20,34,58.82353186607361,0.5,1.1967213,2,27,10,18,2,0,21,0,0,40,0.3809524,0.47619048,0.0952381,0,0.47619048,1,0,0,0,8,0.384615,65,25,38.46153914928436,0.6875,68.75,16,11,13,21,25,7,0,34,4,0.325,79.4,0.85642314,28.00000011920929,18,40,44.999998807907104,0.43846154,1.0461539
102,41,8,37,11,29,0,0,17,0,0,58,1.6666666,0.64705884,0.47058824,0,1.2222222,1,0,0,0,15,0.474359,78,37,47.43589758872986,0.655172,65.51724076271057,29,19,21,9,29,9,0,50,23,0.5121951,77.6,1.314433,31.034481525421143,28,49,57.14285969734192,0.53205127,1.3076923,2,25,2,4,0,0,21,0,0,38,0.0952381,0.0952381,0.0952381,2,0.0952381,1,0,0,0,2,0.258065,62,16,25.806450843811035,0.529412,52.941179275512695,17,9,13,21,15,0,1,22,9,0.2826087,77.8,0.52699226,0,16,47,34.04255211353302,0.2580645,0.66129035
96,53,6,28,10,24,0,0,11,0,0,42,1.3333334,0.90909094,0.54545456,0,0.8333333,1,0,0,0,16,0.559322,59,33,55.93220591545105,0.703704,70.37037014961243,27,19,14,12,28,11,0,38,6,0.53846157,67.8,1.4159292,39.28571343421936,22,31,70.96773982048035,0.65254235,1.6271186,1,19,6,9,0,0,18,0,0,32,0.5,0.33333334,0.055555556,9,0.33333334,1,0,0,0,9,0.344262,61,21,34.42623019218445,0.833333,83.33333134651184,6,5,13,18,21,6,1,26,2,0.325,69.4,0.76368874,28.57142984867096,15,40,37.5,0.39344263,0.86885244
69,66,5,25,8,21,0,0,12,0,0,34,0.6875,0.6666667,0.41666666,0,0.5,1,0,0,0,11,0.428571,56,24,42.85714328289032,0.636364,63.63636255264282,22,14,9,16,26,7,0,34,5,0.28125,71.8,0.96100277,26.923078298568726,17,30,56.66666626930237,0.49107143,1.2321428,1,27,7,12,0,0,21,0,0,34,0.68421054,0.33333334,0.04761905,13,0.36842105,1,0,0,0,13,0.407407,54,22,40.74074029922485,0.846154,84.61538553237915,13,11,7,19,34,11,1,20,5,0.21875,72.2,0.91412747,32.35294222831726,11,20,55.000001192092896,0.5092593,1.2222222
72,69,4,21,12,10,0,0,22,0,0,24,0.6,0.54545456,0.18181819,0,1.2,1,0,0,0,6,0.509091,55,28,50.90909004211426,0.785714,78.57142686843872,14,11,3,10,15,5,0,44,11,0.11111111,67.6,1.0650887,33.33333432674408,23,40,57.499998807907104,0.55454546,1.3090909,0,25,1,7,0,0,17,0,0,33,0.9,0.05882353,0,9,0.05,1,0,0,0,18,0.489362,47,23,48.93617033958435,0.6,60.00000238418579,20,12,8,20,26,11,2,20,5,0.33333334,69,1,42.307692766189575,12,21,57.14285969734192,0.60638297,1.468085
67,68,3,29,5,5,0,0,11,0,0,37,0.8,0.45454547,0.27272728,6,0.33333334,1,0,0,0,12,0.473684,57,27,47.36842215061188,0.777778,77.77777910232544,9,7,8,15,14,6,2,28,8,0.26666668,69.6,0.9626437,42.85714328289032,21,43,48.83720874786377,0.5263158,1.1754386,0,19,5,10,0,0,15,0,0,26,1.2222222,0.33333334,0,0,0.5555556,1,0,0,0,11,0.426471,68,29,42.64705777168274,0.6,60.00000238418579,5,3,7,9,16,7,0,34,6,0.17948718,72,0.9444444,43.75,22,52,42.307692766189575,0.4779412,1
85,55,6,26,8,27,0,0,15,0,0,34,1.1666666,0.53333336,0.4,14,0.6666667,1,0,0,0,14,0.566667,60,34,56.66666626930237,0.571429,57.14285969734192,14,8,8,12,21,9,1,48,18,0.30769232,70.6,1.203966,42.85714328289032,25,39,64.10256624221802,0.64166665,1.4166666,4,21,5,12,0,0,14,0,0,31,0.75,0.35714287,0.2857143,0,0.3125,1,0,0,0,12,0.381818,55,21,38.18181753158569,0.611111,61.11111044883728,18,11,10,16,12,2,0,30,4,0.29411766,68.2,0.8064517,16.66666716337204,19,43,44.186046719551086,0.4,1
65,52,1,27,5,16,0,0,16,0,0,36,1.4,0.3125,0.0625,4.6666665,0.5,1,0,0,0,14,0.425926,54,23,42.592594027519226,0.764706,76.47058963775635,17,13,9,10,15,6,3,20,5,0.29032257,64.8,1.0030863,40.00000059604645,17,39,43.589743971824646,0.4814815,1.2037038,6,24,4,9,0,0,22,0,0,30,0.33333334,0.18181819,0.27272728,0,0.26666668,1,0,0,0,5,0.416667,48,20,41.66666567325592,0.454545,45.45454680919647,11,5,6,15,20,7,0,24,14,0.21428572,61.4,0.8469055,34.99999940395355,13,28,46.42857015132904,0.48958334,1.0833334
64,74,1,18,4,15,0,0,19,0,0,27,0.8666667,0.21052632,0.05263158,6.5,0.26666668,1,0,0,0,13,0.410714,56,23,41.07142984867096,0.692308,69.2307710647583,13,9,9,15,25,9,2,28,6,0.27272728,69.2,0.92485553,36.000001430511475,14,31,45.16128897666931,0.49107143,1.1428572,3,26,7,25,0,0,16,0,0,34,0.5,0.4375,0.1875,8,0.4375,1,0,0,0,8,0.519231,52,27,51.923078298568726,0.894737,89.47368264198303,19,17,8,16,13,3,1,38,8,0.32,68.6,1.0787172,23.076923191547394,24,39,61.538463830947876,0.5480769,1.4230769
69,62,10,28,5,18,0,0,19,0,0,40,0.4090909,0.2631579,0.5263158,0,0.22727273,1,0,0,0,9,0.4375,48,21,43.75,0.689655,68.96551847457886,29,20,12,22,20,7,0,24,14,0.44444445,69.6,0.9913793,34.99999940395355,14,28,50,0.5104167,1.4375,3,18,12,27,0,0,24,0,0,23,0.53333336,0.5,0.125,0,0.8,1,0,0,0,8,0.454545,55,25,45.45454680919647,0.666667,66.66666865348816,12,8,5,15,17,4,0,34,4,0.16666667,69.8,0.88825214,23.52941185235977,21,38,55.263155698776245,0.4909091,1.1272727
84,69,9,23,8,26,1,0,18,0,0,36,0.9285714,0.44444445,0.5,4.3333335,0.5714286,1,0,0,0,13,0.507937,63,32,50.79365372657776,0.652174,65.21739363670349,23,15,13,14,18,5,3,52,8,0.41935483,76.2,1.1023623,27.77777910232544,27,45,60.00000238418579,0.54761904,1.3333334,3,21,6,13,0,0,23,0,0,30,0.6666667,0.26086956,0.13043478,0,0.2857143,1,0,0,0,14,0.471698,53,25,47.16981053352356,0.65,64.99999761581421,20,13,9,21,15,6,0,36,7,0.32142857,73,0.94520545,40.00000059604645,19,38,50,0.5283019,1.3018868
89,87,5,25,5,14,0,0,24,0,0,40,0.88235295,0.20833333,0.20833333,15,0.29411766,1,0,0,0,15,0.540984,61,33,54.09836173057556,0.75,75,24,18,15,17,15,5,1,44,13,0.53571427,73.6,1.2092391,33.33333432674408,28,46,60.86956262588501,0.58196723,1.4590164,5,15,8,22,0,0,20,0,0,28,1.4545455,0.4,0.25,0,0.72727275,1,0,0,0,16,0.462687,67,31,46.268656849861145,0.782609,78.2608687877655,23,18,13,11,21,7,0,42,16,0.3611111,74.2,1.1725068,33.33333432674408,24,46,52.173912525177,0.51492536,1.2985075
64,72,9,27,2,10,0,0,15,0,0,38,1.1,0.13333334,0.6,0,0.2,1,0,0,0,11,0.409091,66,27,40.909090638160706,0.5,50,6,3,11,10,24,7,0,34,3,0.2820513,67.4,0.94955486,29.16666567325592,20,42,47.61904776096344,0.46212122,0.969697,0,28,5,14,0,0,9,0,0,37,1.7,0.5555556,0,8.5,0.5,1,0,0,0,17,0.45,60,27,44.999998807907104,0.785714,78.57142686843872,14,11,9,10,21,7,2,36,12,0.27272728,68.6,1.0495627,33.33333432674408,20,39,51.28205418586731,0.5083333,1.2
74,65,5,32,3,0,0,0,16,0,0,41,0.7368421,0.1875,0.3125,0,0.15789473,1,0,0,0,14,0.481481,54,26,48.148149251937866,0.777778,77.77777910232544,18,14,9,19,22,8,0,0,0,0.32142857,71.2,1.0393258,36.36363744735718,18,32,56.25,0.5555556,1.3703704,3,19,6,0,0,0,16,0,0,27,0.9166667,0.375,0.1875,0,0.5,1,0,0,0,11,0.383333,60,23,38.333332538604736,0.684211,68.42105388641357,19,13,8,12,19,6,0,0,0,0.21621622,71.6,0.90782124,31.578946113586426,17,41,41.46341383457184,0.43333334,1.0833334
73,67,5,30,2,11,1,0,17,0,0,37,0.9166667,0.11764706,0.29411766,5.5,0.16666667,1,0,0,0,11,0.470588,51,24,47.05882370471954,0.692308,69.2307710647583,26,18,7,12,17,7,2,0,0,0.25925925,68.4,1.0672514,41.17647111415863,17,34,50,0.5392157,1.4313725,2,24,5,10,1,0,22,0,0,39,1.2222222,0.22727273,0.09090909,0,0.5555556,1,0,0,0,11,0.349206,63,22,34.92063581943512,0.652174,65.21739363670349,23,15,15,9,26,8,0,0,0,0.36585367,66.2,1.0120846,30.769231915473938,14,37,37.837839126586914,0.41269842,1.0634921
70,77,2,26,4,13,0,0,16,0,0,42,0.6666667,0.25,0.125,0,0.26666668,1,0,0,0,10,0.396552,58,23,39.65517282485962,0.782609,78.2608687877655,23,18,16,15,22,6,0,30,5,0.45714286,66.2,1.0574019,27.272728085517883,17,36,47.22222089767456,0.44827586,1.2068965,5,21,6,19,0,0,21,0,0,27,2.25,0.2857143,0.23809524,0,0.75,1,0,0,0,18,0.482759,58,28,48.27586114406586,0.8125,81.25,16,13,6,8,19,8,0,34,15,0.2,66.4,1.1596385,42.105263471603394,20,39,51.28205418586731,0.55172414,1.3275862
56,68,2,22,1,7,0,0,12,0,0,36,0.8333333,0.083333336,0.16666667,0,0.055555556,1,0,0,0,15,0.428571,49,21,42.85714328289032,0.7,69.9999988079071,10,7,14,18,21,7,0,18,0,0.5,57,0.98245615,33.33333432674408,14,28,50,0.5,1.1428572,4,14,14,27,0,0,11,0,0,24,2.6666667,1.2727273,0.36363637,0,2.3333333,1,0,0,0,16,0.45614,57,26,45.614033937454224,0.727273,72.72727489471436,11,8,10,6,24,8,0,34,17,0.32258064,57.4,1.1846689,33.33333432674408,18,33,54.54545617103577,0.5263158,1.1929824
82,63,9,25,6,19,0,0,18,0,0,31,0.8666667,0.33333334,0.5,13,0.4,1,0,0,0,13,0.519231,52,27,51.923078298568726,0.807692,80.7692289352417,26,21,6,15,23,7,1,0,0,0.24,72.4,1.1325966,30.434781312942505,20,29,68.96551847457886,0.58653843,1.5769231,3,23,6,14,0,0,19,0,0,39,0.68421054,0.31578946,0.15789473,13,0.31578946,1,0,0,0,13,0.338983,59,20,33.898305892944336,0.85,85.00000238418579,20,17,16,19,24,6,1,0,0,0.41025642,71,0.8873239,25,14,35,40.00000059604645,0.3898305,1.0677966
77,68,0,27,9,16,0,0,27,0,0,44,1.0714285,0.33333334,0,0,0.64285713,1,0,0,0,15,0.403509,57,23,40.35087823867798,0.766667,76.66666507720947,30,23,17,14,29,8,0,26,15,0.5,66,1.1666666,27.586206793785095,15,28,53.57142686843872,0.47368422,1.3508772,2,20,9,11,1,0,25,0,0,28,0.6923077,0.36,0.08,0,0.6923077,1,0,0,0,9,0.4,50,20,40.00000059604645,0.6875,68.75,32,22,8,13,14,6,0,24,16,0.26666668,67.8,1.0029498,42.85714328289032,14,36,38.88888955116272,0.46,1.36
58,57,1,23,5,14,0,0,18,0,0,34,0.75,0.2777778,0.055555556,12,0.3125,1,0,0,0,12,0.45098,51,23,45.098039507865906,0.461538,46.15384638309479,13,6,11,16,22,6,1,30,2,0.39285713,62.2,0.93247586,27.272728085517883,17,29,58.62069129943848,0.50980395,1.137255,4,21,10,14,0,0,14,0,0,31,0.35714287,0.71428573,0.2857143,2.5,0.71428573,1,0,0,0,5,0.403846,52,21,40.38461446762085,0.6875,68.75,16,11,10,14,17,4,2,28,2,0.32258064,64.4,0.88509315,23.52941185235977,17,35,48.571428656578064,0.44230768,1.0961539
69,62,0,25,7,17,0,0,20,0,0,35,0.9230769,0.35,0,12,0.53846157,1,0,0,0,12,0.363636,55,20,36.36363744735718,0.857143,85.71428656578064,28,24,10,13,21,5,1,22,6,0.2857143,70.2,0.98290604,23.80952388048172,15,34,44.11764740943909,0.4090909,1.2545455,5,23,7,9,0,0,25,0,0,30,0.64285713,0.28,0.2,0,0.5,1,0,0,0,9,0.403846,52,21,40.38461446762085,0.761905,76.1904776096344,21,16,7,14,20,4,0,24,15,0.22580644,67.4,0.9198813,20.000000298023224,17,32,53.125,0.44230768,1.1923077
74,61,2,24,12,21,0,0,6,0,0,35,0.8666667,2,0.33333334,0,0.8,1,0,0,0,13,0.472727,55,26,47.27272689342499,0.727273,72.72727489471436,22,16,11,15,21,6,0,36,14,0.37931034,67.8,1.0914453,28.57142984867096,20,34,58.82353186607361,0.5272727,1.3454546,2,18,7,10,0,0,16,0,0,22,0.9444444,0.4375,0.125,17,0.3888889,1,0,0,0,17,0.45098,51,23,45.098039507865906,0.333333,33.33333432674408,6,2,4,18,31,13,1,8,0,0.14285715,68.4,0.89181286,41.93548262119293,10,20,50,0.57843137,1.1960784
64,72,3,29,7,0,1,0,25,0,0,41,0.46666667,0.28,0.12,7,0.46666667,1,0,0,0,7,0.372881,59,22,37.288135290145874,0.73913,73.9130437374115,23,17,12,15,22,3,1,0,0,0.3243243,72.2,0.8864266,13.636364042758942,19,37,51.35135054588318,0.3983051,1.0847458,3,28,7,0,0,0,20,0,0,41,0.75,0.35,0.15,0,0.5833333,1,0,0,0,9,0.362069,58,21,36.20689511299133,0.794118,79.41176295280457,34,27,13,12,22,3,0,0,0,0.35135135,70.6,1.0198301,13.636364042758942,18,36,50,0.38793105,1.2413793
93,80,6,32,7,20,0,0,14,0,0,39,4.2,0.5,0.42857143,0,1.4,1,0,0,0,21,0.507246,69,35,50.724637508392334,0.764706,76.47058963775635,17,13,7,5,24,10,0,42,20,0.20588236,73.8,1.2601626,41.66666567325592,25,45,55.55555820465088,0.5797101,1.3478261,2,29,3,8,1,0,14,0,0,38,1.4166666,0.21428572,0.14285715,0,0.25,1,0,0,0,17,0.402985,67,27,40.29850661754608,0.692308,69.2307710647583,13,9,9,12,37,17,0,16,12,0.225,75.2,1.0638298,45.945945382118225,10,30,33.33333432674408,0.5298507,1.1940298
86,69,5,27,6,15,0,0,17,0,0,39,2.5555556,0.3529412,0.29411766,0,0.6666667,1,0,0,0,23,0.470588,68,32,47.05882370471954,0.6,60.00000238418579,15,9,12,9,27,13,0,34,12,0.33333334,71,1.2112676,48.148149251937866,19,41,46.341463923454285,0.5661765,1.2647059,2,24,4,8,0,0,18,0,0,29,1.1333333,0.22222222,0.11111111,0,0.26666668,1,0,0,0,17,0.45283,53,24,45.28301954269409,0.727273,72.72727489471436,11,8,5,15,31,13,0,20,3,0.1724138,67.4,1.0237389,41.93548262119293,11,22,50,0.5754717,1.3018868
73,67,3,28,6,0,0,0,15,0,0,46,1.0909091,0.4,0.2,0,0.54545456,1,0,0,0,12,0.348485,66,23,34.84848439693451,0.75,75,32,24,18,11,17,3,0,0,0,0.41860464,71.8,1.016713,17.64705926179886,20,49,40.816327929496765,0.37121212,1.1060606,5,26,1,0,0,0,28,0,0,32,0.5714286,0.035714287,0.17857143,0,0.071428575,1,0,0,0,8,0.40678,59,24,40.67796468734741,0.846154,84.61538553237915,13,11,6,14,24,8,0,0,0,0.17142858,72.2,0.92797786,33.33333432674408,16,35,45.71428596973419,0.47457626,1.1355932
76,60,3,33,8,16,0,0,14,0,0,44,1.1333333,0.5714286,0.21428572,0,0.53333336,1,0,0,0,17,0.507937,63,32,50.79365372657776,0.5625,56.25,16,9,11,15,17,3,0,48,13,0.3548387,73.4,1.0354223,17.64705926179886,29,46,63.04348111152649,0.53174603,1.2063493,1,22,9,14,0,0,14,0,0,28,0.73333335,0.64285713,0.071428575,11,0.6,1,0,0,0,11,0.368421,57,21,36.84210479259491,0.6875,68.75,16,11,6,15,27,7,1,22,4,0.16666667,73.4,0.81743866,25.925925374031067,14,30,46.666666865348816,0.42982456,1.0526316
97,60,5,34,16,29,0,0,17,0,0,47,1.8333334,0.9411765,0.29411766,0,1.3333334,1,0,0,0,22,0.547945,73,40,54.794520139694214,0.5,50,26,13,13,12,18,4,0,60,32,0.3939394,82.4,1.1771845,22.22222238779068,36,55,65.45454263687134,0.5753425,1.3287672,1,26,6,13,1,0,19,0,0,31,0.52,0.31578946,0.05263158,13,0.24,1,0,0,0,13,0.4,55,22,40.00000059604645,0.466667,46.666666865348816,15,7,5,25,21,9,1,16,22,0.15151516,82,0.73170733,42.85714328289032,13,34,38.235294818878174,0.48181817,1.0909091
93,78,2,23,8,23,0,0,16,0,0,31,2.5,0.5,0.125,0,1,1,0,0,0,20,0.566667,60,34,56.66666626930237,0.730769,73.07692170143127,26,19,8,8,20,6,0,48,21,0.30769232,70.4,1.3210227,30.000001192092896,28,40,69.9999988079071,0.6166667,1.55,3,23,3,12,1,0,19,0,0,31,1.1428572,0.15789473,0.15789473,16,0.21428572,1,0,0,0,16,0.482143,56,27,48.21428656578064,0.695652,69.5652186870575,23,16,8,14,21,8,1,26,5,0.27586207,72.2,1.0803324,38.0952388048172,19,35,54.28571701049805,0.5535714,1.3928572
86,66,3,26,9,14,0,0,13,0,0,41,1.0769231,0.6923077,0.23076923,0,0.6923077,1,0,0,0,14,0.53125,64,34,53.125,0.75,75,20,15,15,13,13,3,0,0,0,0.5,70,1.2285714,23.076923191547394,31,51,60.784316062927246,0.5546875,1.34375,3,17,5,10,0,0,17,0,0,21,1.25,0.29411766,0.1764706,0,0.41666666,1,0,0,0,15,0.446429,56,25,44.64285671710968,0.909091,90.90909361839294,11,10,4,12,24,6,0,0,0,0.12903225,68.4,0.96491224,25,19,32,59.375,0.5,1.1785715
81,89,5,27,7,10,3,0,20,0,0,33,1.1333333,0.35,0.25,0,0.46666667,1,0,0,0,17,0.446154,65,29,44.6153849363327,0.846154,84.61538553237915,13,11,6,15,31,12,0,26,27,0.16666667,79.2,1.0227274,38.70967626571655,17,34,50,0.53846157,1.2461538,0,32,9,22,0,0,9,0,0,40,1.5454545,1,0,0,0.8181818,1,0,0,0,17,0.476923,65,31,47.69230782985687,0.869565,86.95651888847351,23,20,8,11,22,7,0,44,11,0.23529412,77.2,1.1528498,31.81818127632141,24,43,55.81395626068115,0.5307692,1.3692307
88,66,1,31,7,0,0,0,19,0,0,36,1.125,0.36842105,0.05263158,18,0.4375,1,0,0,0,18,0.54902,51,28,54.90196347236633,0.863636,86.36363744735718,22,19,5,16,22,13,1,0,0,0.2173913,71.8,1.2256267,59.090906381607056,15,29,51.724135875701904,0.6764706,1.7254902,3,20,6,0,0,0,18,0,0,29,0.71428573,0.33333334,0.16666667,5,0.42857143,1,0,0,0,10,0.344262,61,21,34.42623019218445,0.944444,94.44444179534912,18,17,9,14,24,7,2,0,0,0.225,75.2,0.8776596,29.16666567325592,14,37,37.837839126586914,0.40163934,1.0819672
81,55,10,31,5,19,0,0,16,0,0,41,1.0769231,0.3125,0.625,0,0.3846154,1,0,0,0,14,0.458333,48,22,45.83333432674408,0.828571,82.85714387893677,35,29,10,13,22,8,0,26,19,0.3846154,65,1.2461538,36.36363744735718,14,26,53.84615659713745,0.5416667,1.6875,4,19,6,12,1,0,23,0,0,27,1.0909091,0.26086956,0.17391305,12,0.54545456,1,0,0,0,12,0.355932,59,21,35.593220591545105,0.555556,55.55555820465088,9,5,8,11,26,8,1,22,1,0.21052632,66.6,0.82582587,30.769231915473938,13,33,39.393940567970276,0.42372882,0.9322034
81,68,3,24,12,25,0,0,12,0,0,39,1.25,1,0.25,15,1,1,0,0,0,15,0.457627,59,27,45.76271176338196,0.785714,78.57142686843872,28,22,15,12,17,5,1,32,13,0.46875,68.2,1.1876833,29.411765933036804,22,42,52.3809552192688,0.5,1.3728814,4,20,5,12,0,0,20,0,0,31,0.88235295,0.25,0.2,15,0.29411766,1,0,0,0,15,0.423729,59,25,42.37288236618042,0.714286,71.42857313156128,14,10,11,17,27,8,1,28,9,0.32352942,71.6,0.9497207,29.629629850387573,17,32,53.125,0.4915254,1.1525424
74,75,4,20,11,23,0,0,21,0,0,28,1,0.52380955,0.1904762,0,0.78571427,1,0,0,0,14,0.462963,54,25,46.296295523643494,0.642857,64.28571343421936,28,18,8,14,22,6,0,0,0,0.27586207,71.2,1.0393258,27.272728085517883,19,32,59.375,0.5185185,1.3703704,1,27,7,20,2,0,26,0,0,35,0.7647059,0.26923078,0.03846154,0,0.4117647,1,0,0,0,13,0.442308,52,23,44.23076808452606,0.730769,73.07692170143127,26,19,8,17,25,10,0,24,13,0.27586207,71.4,1.0504202,40.00000059604645,13,27,48.148149251937866,0.53846157,1.4423077
